From (date);From (time);Until (date);Until (time);EAN code;Meter;Meter type;Register;Volume;Unit;Validation status;Caloric upper value;Description
28/11/2023;01:00:00;28/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/11/2023;01:00:00;28/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/11/2023;02:00:00;28/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/11/2023;02:00:00;28/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/11/2023;03:00:00;28/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/11/2023;03:00:00;28/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/11/2023;04:00:00;28/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/11/2023;04:00:00;28/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/11/2023;05:00:00;28/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,081;m³;Read;;
28/11/2023;05:00:00;28/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;12,213;kWh;Read;;
28/11/2023;06:00:00;28/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,771;m³;Read;;
28/11/2023;06:00:00;28/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;20,008;kWh;Read;;
28/11/2023;07:00:00;28/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,529;m³;Read;;
28/11/2023;07:00:00;28/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,976;kWh;Read;;
28/11/2023;08:00:00;28/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/11/2023;08:00:00;28/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/11/2023;09:00:00;28/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,776;m³;Read;;
28/11/2023;09:00:00;28/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;20,065;kWh;Read;;
28/11/2023;10:00:00;28/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,775;m³;Read;;
28/11/2023;10:00:00;28/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;8,756;kWh;Read;;
28/11/2023;11:00:00;28/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,235;m³;Read;;
28/11/2023;11:00:00;28/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;13,953;kWh;Read;;
28/11/2023;12:00:00;28/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,479;m³;Read;;
28/11/2023;12:00:00;28/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,412;kWh;Read;;
28/11/2023;13:00:00;28/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/11/2023;13:00:00;28/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/11/2023;14:00:00;28/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/11/2023;14:00:00;28/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/11/2023;15:00:00;28/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/11/2023;15:00:00;28/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/11/2023;16:00:00;28/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,578;m³;Read;;
28/11/2023;16:00:00;28/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;17,828;kWh;Read;;
28/11/2023;17:00:00;28/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,964;m³;Read;;
28/11/2023;17:00:00;28/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;10,891;kWh;Read;;
28/11/2023;18:00:00;28/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,436;m³;Read;;
28/11/2023;18:00:00;28/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;16,223;kWh;Read;;
28/11/2023;19:00:00;28/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,551;m³;Read;;
28/11/2023;19:00:00;28/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;6,225;kWh;Read;;
28/11/2023;20:00:00;28/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,397;m³;Read;;
28/11/2023;20:00:00;28/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;15,783;kWh;Read;;
28/11/2023;21:00:00;28/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/11/2023;21:00:00;28/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/11/2023;22:00:00;28/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,506;m³;Read;;
28/11/2023;22:00:00;28/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,717;kWh;Read;;
28/11/2023;23:00:00;29/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/11/2023;23:00:00;29/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/11/2023;00:00:00;29/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/11/2023;00:00:00;29/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/11/2023;01:00:00;29/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/11/2023;01:00:00;29/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/11/2023;02:00:00;29/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/11/2023;02:00:00;29/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/11/2023;03:00:00;29/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/11/2023;03:00:00;29/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/11/2023;04:00:00;29/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/11/2023;04:00:00;29/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/11/2023;05:00:00;29/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,566;m³;Read;;
29/11/2023;05:00:00;29/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;17,692;kWh;Read;;
29/11/2023;06:00:00;29/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,837;m³;Read;;
29/11/2023;06:00:00;29/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;20,754;kWh;Read;;
29/11/2023;07:00:00;29/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,343;m³;Read;;
29/11/2023;07:00:00;29/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,875;kWh;Read;;
29/11/2023;08:00:00;29/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,584;m³;Read;;
29/11/2023;08:00:00;29/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;6,598;kWh;Read;;
29/11/2023;09:00:00;29/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,544;m³;Read;;
29/11/2023;09:00:00;29/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;17,444;kWh;Read;;
29/11/2023;10:00:00;29/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,119;m³;Read;;
29/11/2023;10:00:00;29/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;12,642;kWh;Read;;
29/11/2023;11:00:00;29/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,159;m³;Read;;
29/11/2023;11:00:00;29/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;13,094;kWh;Read;;
29/11/2023;12:00:00;29/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,273;m³;Read;;
29/11/2023;12:00:00;29/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;14,382;kWh;Read;;
29/11/2023;13:00:00;29/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,114;m³;Read;;
29/11/2023;13:00:00;29/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,288;kWh;Read;;
29/11/2023;14:00:00;29/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/11/2023;14:00:00;29/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/11/2023;15:00:00;29/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/11/2023;15:00:00;29/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/11/2023;16:00:00;29/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,358;m³;Read;;
29/11/2023;16:00:00;29/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;15,342;kWh;Read;;
29/11/2023;17:00:00;29/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,325;m³;Read;;
29/11/2023;17:00:00;29/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;14,969;kWh;Read;;
29/11/2023;18:00:00;29/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,190;m³;Read;;
29/11/2023;18:00:00;29/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;2,147;kWh;Read;;
29/11/2023;19:00:00;29/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,575;m³;Read;;
29/11/2023;19:00:00;29/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;17,794;kWh;Read;;
29/11/2023;20:00:00;29/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,566;m³;Read;;
29/11/2023;20:00:00;29/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;6,394;kWh;Read;;
29/11/2023;21:00:00;29/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/11/2023;21:00:00;29/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/11/2023;22:00:00;29/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,658;m³;Read;;
29/11/2023;22:00:00;29/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;7,434;kWh;Read;;
29/11/2023;23:00:00;30/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/11/2023;23:00:00;30/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/11/2023;00:00:00;30/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/11/2023;00:00:00;30/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/11/2023;01:00:00;30/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/11/2023;01:00:00;30/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/11/2023;02:00:00;30/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/11/2023;02:00:00;30/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/11/2023;03:00:00;30/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/11/2023;03:00:00;30/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/11/2023;04:00:00;30/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/11/2023;04:00:00;30/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/11/2023;05:00:00;30/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,590;m³;Read;;
30/11/2023;05:00:00;30/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;17,963;kWh;Read;;
30/11/2023;06:00:00;30/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,758;m³;Read;;
30/11/2023;06:00:00;30/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;19,861;kWh;Read;;
30/11/2023;07:00:00;30/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,003;m³;Read;;
30/11/2023;07:00:00;30/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,034;kWh;Read;;
30/11/2023;08:00:00;30/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/11/2023;08:00:00;30/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/11/2023;09:00:00;30/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,496;m³;Read;;
30/11/2023;09:00:00;30/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;16,901;kWh;Read;;
30/11/2023;10:00:00;30/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,517;m³;Read;;
30/11/2023;10:00:00;30/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;17,139;kWh;Read;;
30/11/2023;11:00:00;30/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,667;m³;Read;;
30/11/2023;11:00:00;30/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;7,536;kWh;Read;;
30/11/2023;12:00:00;30/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/11/2023;12:00:00;30/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/11/2023;13:00:00;30/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,856;m³;Read;;
30/11/2023;13:00:00;30/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;9,671;kWh;Read;;
30/11/2023;14:00:00;30/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/11/2023;14:00:00;30/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/11/2023;15:00:00;30/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/11/2023;15:00:00;30/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/11/2023;16:00:00;30/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,811;m³;Read;;
30/11/2023;16:00:00;30/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;20,460;kWh;Read;;
30/11/2023;17:00:00;30/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,412;m³;Read;;
30/11/2023;17:00:00;30/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;15,952;kWh;Read;;
30/11/2023;18:00:00;30/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,014;m³;Read;;
30/11/2023;18:00:00;30/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,456;kWh;Read;;
30/11/2023;19:00:00;30/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,253;m³;Read;;
30/11/2023;19:00:00;30/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;14,156;kWh;Read;;
30/11/2023;20:00:00;30/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,360;m³;Read;;
30/11/2023;20:00:00;30/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;15,365;kWh;Read;;
30/11/2023;21:00:00;30/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,227;m³;Read;;
30/11/2023;21:00:00;30/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;2,565;kWh;Read;;
30/11/2023;22:00:00;30/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,539;m³;Read;;
30/11/2023;22:00:00;30/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;6,089;kWh;Read;;
30/11/2023;23:00:00;01/12/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/11/2023;23:00:00;01/12/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
01/12/2023;00:00:00;01/12/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
01/12/2023;00:00:00;01/12/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
01/12/2023;01:00:00;01/12/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
01/12/2023;01:00:00;01/12/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
01/12/2023;02:00:00;01/12/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
01/12/2023;02:00:00;01/12/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
01/12/2023;03:00:00;01/12/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
01/12/2023;03:00:00;01/12/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
01/12/2023;04:00:00;01/12/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
01/12/2023;04:00:00;01/12/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
01/12/2023;05:00:00;01/12/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,596;m³;Read;;
01/12/2023;05:00:00;01/12/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;18,031;kWh;Read;;
01/12/2023;06:00:00;01/12/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;2,216;m³;Read;;
01/12/2023;06:00:00;01/12/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;25,022;kWh;Read;;
01/12/2023;07:00:00;01/12/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,063;m³;Read;;
01/12/2023;07:00:00;01/12/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,711;kWh;Read;;
01/12/2023;08:00:00;01/12/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
01/12/2023;08:00:00;01/12/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
01/12/2023;09:00:00;01/12/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,592;m³;Read;;
01/12/2023;09:00:00;01/12/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;17,976;kWh;Read;;
01/12/2023;10:00:00;01/12/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,581;m³;Read;;
01/12/2023;10:00:00;01/12/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;17,852;kWh;Read;;
01/12/2023;11:00:00;01/12/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,211;m³;Read;;
01/12/2023;11:00:00;01/12/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;13,674;kWh;Read;;
01/12/2023;12:00:00;01/12/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,131;m³;Read;;
01/12/2023;12:00:00;01/12/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;12,771;kWh;Read;;
01/12/2023;13:00:00;01/12/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,866;m³;Read;;
01/12/2023;13:00:00;01/12/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;9,779;kWh;Read;;
01/12/2023;14:00:00;01/12/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
01/12/2023;14:00:00;01/12/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
01/12/2023;15:00:00;01/12/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
01/12/2023;15:00:00;01/12/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
01/12/2023;16:00:00;01/12/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,587;m³;Read;;
01/12/2023;16:00:00;01/12/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;17,920;kWh;Read;;
