From (date);From (time);Until (date);Until (time);EAN code;Meter;Meter type;Register;Volume;Unit;Validation status;Description
05/11/2023;00:45:00;05/11/2023;01:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;01:00:00;05/11/2023;01:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,215;kWh;Read;
05/11/2023;01:00:00;05/11/2023;01:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;01:15:00;05/11/2023;01:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,189;kWh;Read;
05/11/2023;01:15:00;05/11/2023;01:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;01:30:00;05/11/2023;01:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,181;kWh;Read;
05/11/2023;01:30:00;05/11/2023;01:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;01:45:00;05/11/2023;02:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,172;kWh;Read;
05/11/2023;01:45:00;05/11/2023;02:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;02:00:00;05/11/2023;02:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,174;kWh;Read;
05/11/2023;02:00:00;05/11/2023;02:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;02:15:00;05/11/2023;02:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,173;kWh;Read;
05/11/2023;02:15:00;05/11/2023;02:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;02:30:00;05/11/2023;02:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,176;kWh;Read;
05/11/2023;02:30:00;05/11/2023;02:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;02:45:00;05/11/2023;03:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,159;kWh;Read;
05/11/2023;02:45:00;05/11/2023;03:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;03:00:00;05/11/2023;03:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,186;kWh;Read;
05/11/2023;03:00:00;05/11/2023;03:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;03:15:00;05/11/2023;03:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,223;kWh;Read;
05/11/2023;03:15:00;05/11/2023;03:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;03:30:00;05/11/2023;03:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,217;kWh;Read;
05/11/2023;03:30:00;05/11/2023;03:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;03:45:00;05/11/2023;04:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,218;kWh;Read;
05/11/2023;03:45:00;05/11/2023;04:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;04:00:00;05/11/2023;04:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,241;kWh;Read;
05/11/2023;04:00:00;05/11/2023;04:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;04:15:00;05/11/2023;04:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,202;kWh;Read;
05/11/2023;04:15:00;05/11/2023;04:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;04:30:00;05/11/2023;04:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,189;kWh;Read;
05/11/2023;04:30:00;05/11/2023;04:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;04:45:00;05/11/2023;05:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,225;kWh;Read;
05/11/2023;04:45:00;05/11/2023;05:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;05:00:00;05/11/2023;05:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,232;kWh;Read;
05/11/2023;05:00:00;05/11/2023;05:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;05:15:00;05/11/2023;05:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,204;kWh;Read;
05/11/2023;05:15:00;05/11/2023;05:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;05:30:00;05/11/2023;05:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,203;kWh;Read;
05/11/2023;05:30:00;05/11/2023;05:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;05:45:00;05/11/2023;06:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,231;kWh;Read;
05/11/2023;05:45:00;05/11/2023;06:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;06:00:00;05/11/2023;06:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,185;kWh;Read;
05/11/2023;06:00:00;05/11/2023;06:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;06:15:00;05/11/2023;06:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,180;kWh;Read;
05/11/2023;06:15:00;05/11/2023;06:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;06:30:00;05/11/2023;06:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,210;kWh;Read;
05/11/2023;06:30:00;05/11/2023;06:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;06:45:00;05/11/2023;07:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,255;kWh;Read;
05/11/2023;06:45:00;05/11/2023;07:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;07:00:00;05/11/2023;07:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,209;kWh;Read;
05/11/2023;07:00:00;05/11/2023;07:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;07:15:00;05/11/2023;07:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,222;kWh;Read;
05/11/2023;07:15:00;05/11/2023;07:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;07:30:00;05/11/2023;07:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,265;kWh;Read;
05/11/2023;07:30:00;05/11/2023;07:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;07:45:00;05/11/2023;08:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,240;kWh;Read;
05/11/2023;07:45:00;05/11/2023;08:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;08:00:00;05/11/2023;08:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,214;kWh;Read;
05/11/2023;08:00:00;05/11/2023;08:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;08:15:00;05/11/2023;08:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,208;kWh;Read;
05/11/2023;08:15:00;05/11/2023;08:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;08:30:00;05/11/2023;08:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,215;kWh;Read;
05/11/2023;08:30:00;05/11/2023;08:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;08:45:00;05/11/2023;09:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,186;kWh;Read;
05/11/2023;08:45:00;05/11/2023;09:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;09:00:00;05/11/2023;09:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,150;kWh;Read;
05/11/2023;09:00:00;05/11/2023;09:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;09:15:00;05/11/2023;09:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,192;kWh;Read;
05/11/2023;09:15:00;05/11/2023;09:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;09:30:00;05/11/2023;09:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,328;kWh;Read;
05/11/2023;09:30:00;05/11/2023;09:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;09:45:00;05/11/2023;10:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,168;kWh;Read;
05/11/2023;09:45:00;05/11/2023;10:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;10:00:00;05/11/2023;10:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,150;kWh;Read;
05/11/2023;10:00:00;05/11/2023;10:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;10:15:00;05/11/2023;10:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,121;kWh;Read;
05/11/2023;10:15:00;05/11/2023;10:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;10:30:00;05/11/2023;10:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,229;kWh;Read;
05/11/2023;10:30:00;05/11/2023;10:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;10:45:00;05/11/2023;11:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,193;kWh;Read;
05/11/2023;10:45:00;05/11/2023;11:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;11:00:00;05/11/2023;11:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,121;kWh;Read;
05/11/2023;11:00:00;05/11/2023;11:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;11:15:00;05/11/2023;11:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,017;kWh;Read;
05/11/2023;11:15:00;05/11/2023;11:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,091;kWh;Read;
05/11/2023;11:30:00;05/11/2023;11:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,128;kWh;Read;
05/11/2023;11:30:00;05/11/2023;11:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;11:45:00;05/11/2023;12:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,629;kWh;Read;
05/11/2023;11:45:00;05/11/2023;12:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;12:00:00;05/11/2023;12:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,580;kWh;Read;
05/11/2023;12:00:00;05/11/2023;12:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;12:15:00;05/11/2023;12:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,796;kWh;Read;
05/11/2023;12:15:00;05/11/2023;12:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;12:30:00;05/11/2023;12:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,432;kWh;Read;
05/11/2023;12:30:00;05/11/2023;12:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,001;kWh;Read;
05/11/2023;12:45:00;05/11/2023;13:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,534;kWh;Read;
05/11/2023;12:45:00;05/11/2023;13:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;13:00:00;05/11/2023;13:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,095;kWh;Read;
05/11/2023;13:00:00;05/11/2023;13:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;13:15:00;05/11/2023;13:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,495;kWh;Read;
05/11/2023;13:15:00;05/11/2023;13:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;13:30:00;05/11/2023;13:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,415;kWh;Read;
05/11/2023;13:30:00;05/11/2023;13:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;13:45:00;05/11/2023;14:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,135;kWh;Read;
05/11/2023;13:45:00;05/11/2023;14:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;14:00:00;05/11/2023;14:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,040;kWh;Read;
05/11/2023;14:00:00;05/11/2023;14:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,060;kWh;Read;
05/11/2023;14:15:00;05/11/2023;14:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,001;kWh;Read;
05/11/2023;14:15:00;05/11/2023;14:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,536;kWh;Read;
05/11/2023;14:30:00;05/11/2023;14:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,047;kWh;Read;
05/11/2023;14:30:00;05/11/2023;14:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,133;kWh;Read;
05/11/2023;14:45:00;05/11/2023;15:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,069;kWh;Read;
05/11/2023;14:45:00;05/11/2023;15:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,018;kWh;Read;
05/11/2023;15:00:00;05/11/2023;15:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,001;kWh;Read;
05/11/2023;15:00:00;05/11/2023;15:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,444;kWh;Read;
05/11/2023;15:15:00;05/11/2023;15:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,008;kWh;Read;
05/11/2023;15:15:00;05/11/2023;15:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,592;kWh;Read;
05/11/2023;15:30:00;05/11/2023;15:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,092;kWh;Read;
05/11/2023;15:30:00;05/11/2023;15:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,004;kWh;Read;
05/11/2023;15:45:00;05/11/2023;16:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,085;kWh;Read;
05/11/2023;15:45:00;05/11/2023;16:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,080;kWh;Read;
05/11/2023;16:00:00;05/11/2023;16:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,066;kWh;Read;
05/11/2023;16:00:00;05/11/2023;16:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,128;kWh;Read;
05/11/2023;16:15:00;05/11/2023;16:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,069;kWh;Read;
05/11/2023;16:15:00;05/11/2023;16:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,044;kWh;Read;
05/11/2023;16:30:00;05/11/2023;16:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,220;kWh;Read;
05/11/2023;16:30:00;05/11/2023;16:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;16:45:00;05/11/2023;17:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,346;kWh;Read;
05/11/2023;16:45:00;05/11/2023;17:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;17:00:00;05/11/2023;17:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,422;kWh;Read;
05/11/2023;17:00:00;05/11/2023;17:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;17:15:00;05/11/2023;17:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,463;kWh;Read;
05/11/2023;17:15:00;05/11/2023;17:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;17:30:00;05/11/2023;17:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,429;kWh;Read;
05/11/2023;17:30:00;05/11/2023;17:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;17:45:00;05/11/2023;18:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,586;kWh;Read;
05/11/2023;17:45:00;05/11/2023;18:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;18:00:00;05/11/2023;18:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;1,073;kWh;Read;
05/11/2023;18:00:00;05/11/2023;18:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;18:15:00;05/11/2023;18:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;1,097;kWh;Read;
05/11/2023;18:15:00;05/11/2023;18:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;18:30:00;05/11/2023;18:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,796;kWh;Read;
05/11/2023;18:30:00;05/11/2023;18:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;18:45:00;05/11/2023;19:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,432;kWh;Read;
05/11/2023;18:45:00;05/11/2023;19:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;19:00:00;05/11/2023;19:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,429;kWh;Read;
05/11/2023;19:00:00;05/11/2023;19:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;19:15:00;05/11/2023;19:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,311;kWh;Read;
05/11/2023;19:15:00;05/11/2023;19:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;19:30:00;05/11/2023;19:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,452;kWh;Read;
05/11/2023;19:30:00;05/11/2023;19:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;19:45:00;05/11/2023;20:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,448;kWh;Read;
05/11/2023;19:45:00;05/11/2023;20:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;20:00:00;05/11/2023;20:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,391;kWh;Read;
05/11/2023;20:00:00;05/11/2023;20:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;20:15:00;05/11/2023;20:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,260;kWh;Read;
05/11/2023;20:15:00;05/11/2023;20:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;20:30:00;05/11/2023;20:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,244;kWh;Read;
05/11/2023;20:30:00;05/11/2023;20:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
05/11/2023;20:45:00;05/11/2023;21:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,213;kWh;Read;
